# HYG Database v4.1 subset: -1 <= visual magnitude <= 6.0
# Source: https://github.com/astronexus/HYG-Database
# License: CC BY-SA 4.0; see THIRD_PARTY_HYG.txt
ra_deg,dec_deg,mag,hip,name
333.9924000,37.7487370,4.14,109937,
107.9660850,-0.4927640,4.15,34769,
260.9206200,37.1459460,4.15,85112,
355.1020350,44.3339320,4.15,116805,
91.0300650,23.2633410,4.16,28734,
112.2779250,31.7845500,4.16,36366,
261.5925600,-24.1753090,4.16,85340,
8.2499550,62.9317830,4.17,2599,
57.3635550,-36.2002500,4.17,17874,
334.2084750,-7.7832900,4.17,110003,Ancha
213.2239350,-10.2737020,4.18,69427,Kang
214.0961100,46.0883050,4.18,69732,Xuange
249.0936300,-35.2553260,4.18,81304,
333.7581600,57.0435870,4.18,109857,
340.1639100,-27.0436170,4.18,111954,
207.3613650,-34.4507760,4.19,67457,
281.4155250,20.5463080,4.19,92043,
82.6960500,5.9481390,4.20,25813,
119.2147500,-22.8801190,4.20,38835,
156.9709050,36.7072120,4.20,51233,
248.5257600,42.4370410,4.20,81126,
341.6732400,12.1728880,4.20,112447,
343.9870800,-32.5396280,4.20,113246,
52.2672300,59.9403300,4.21,16228,
66.3423300,22.2938740,4.21,20635,
251.4923850,82.0372620,4.21,82080,
307.3952250,62.9941050,4.21,101093,
321.6105750,-65.3661980,4.21,105858,
42.6459450,38.3186440,4.22,13254,
56.7120600,-23.2497230,4.22,17651,
118.3256700,-48.1029340,4.22,38518,
241.6481100,-36.8022880,4.22,78918,
246.7559850,-18.4562510,4.22,80569,
275.1893250,71.3378140,4.22,89908,
281.7936300,-4.7478670,4.22,92175,
283.0543200,-62.1875930,4.22,92609,
283.6261800,36.8986130,4.22,92791,
311.4156450,30.7197150,4.22,102453,
319.3539750,39.3946810,4.22,105102,
348.5806650,-6.0490030,4.22,114724,
5.0121300,-64.8747910,4.23,1599,
115.8280050,28.8835100,4.23,37629,
197.9685600,27.8781830,4.23,64394,
206.4220650,-33.0437210,4.23,67153,
210.4116450,1.5445320,4.23,68520,
242.1924300,44.9349060,4.23,79101,
250.7718900,-77.5174350,4.23,81852,
286.6045650,-37.0634370,4.23,93825,
325.8769050,58.7800460,4.23,107259,
326.6983650,49.3095700,4.23,107533,
17.1841950,86.2570900,4.24,5372,
36.7463250,-47.7038400,4.24,11407,
41.0306250,-13.8586960,4.24,12770,
184.5871800,-79.3122400,4.24,60000,
188.4361650,41.3574800,4.24,61317,Chara
247.8455550,-34.7043660,4.24,80911,
265.3536450,-12.8753070,4.24,86565,
348.9728850,-9.0877370,4.24,114855,
18.9405600,-68.8759270,4.25,5896,
61.6460250,50.3512620,4.25,19167,
68.9135850,10.1607900,4.25,21402,
69.1726200,41.2648080,4.25,21476,
77.2866000,-8.7540810,4.25,23972,
125.7088200,43.1881310,4.25,41075,Alsciaukat
193.3591050,-40.1788720,4.25,62896,
216.8813700,75.6959930,4.25,70692,
326.3622000,61.1208060,4.25,107418,
17.3755200,47.2417920,4.26,5434,
26.3484600,9.1577360,4.26,8198,Torcular
49.9791600,-43.0697840,4.26,15510,82 G. Eri
53.4469800,-21.6328830,4.26,16611,
64.0064550,-51.4866480,4.26,19893,
73.5125400,66.3426780,4.26,22783,
134.6217600,11.8577010,4.26,44066,Acubens
264.1368150,-38.6353080,4.26,86170,
270.3766950,21.5957820,4.26,88267,
330.9470250,64.6279710,4.26,108917,Kurhah
15.7358700,7.8901350,4.27,4906,
41.2355850,10.1141460,4.27,12828,
63.8835750,8.8923570,4.27,19860,
69.5394150,12.5108380,4.27,21589,
70.5612600,22.9569260,4.27,21881,
196.7277000,-49.9062460,4.27,64004,
229.6334550,-47.8752720,4.27,74911,
290.8046400,-44.7997780,4.27,95294,Arkab Posterior
311.6646000,16.1242960,4.27,102532,
351.9920700,6.3789920,4.27,115830,
66.5769150,22.8135830,4.28,20711,
144.2722650,81.3263820,4.28,47193,
156.7879500,-31.0677790,4.28,51172,
261.8386350,-29.8670330,4.28,85423,
303.3493200,56.5677220,4.28,99655,
320.5616400,-16.8345420,4.28,105515,
332.4968550,33.1782240,4.28,109410,
346.7197500,-43.5203580,4.28,114131,
54.2182650,0.4016620,4.29,16852,
79.8938550,-13.1767880,4.29,24845,
159.8266800,-55.6032680,4.29,52154,
178.2271950,-33.9081240,4.29,57936,
236.0144850,77.7944930,4.29,77055,
247.7848650,-16.6127330,4.29,80894,
331.6092900,-13.8696790,4.29,109139,
337.8763500,-32.3460730,4.29,111188,
354.5341500,43.2680730,4.29,116631,
14.6514900,-29.3574490,4.30,4577,
37.0397550,8.4600540,4.30,11484,
56.3020500,24.4672780,4.30,17531,Taygeta
57.1494450,-37.6201550,4.30,17797,
66.3724200,17.9279100,4.30,20648,
89.9837550,45.9367360,4.30,28404,
130.8061500,3.3986620,4.30,42799,
163.9033500,24.7497180,4.30,53417,
174.2372100,-0.8237490,4.30,56647,
177.4211550,-63.7884780,4.30,57669,
188.0176500,-16.1960070,4.30,61174,
215.0814450,-56.3864970,4.30,70069,
304.4119500,-12.5082120,4.30,100027,
130.1542950,-59.7610030,4.31,42568,
216.7320150,-83.6678840,4.31,70638,
231.1227150,37.3771670,4.31,75411,Alkalurops
241.8513600,-20.8687640,4.31,78990,
309.5845050,-1.1051210,4.31,101847,
54.1223850,48.1926340,4.32,16826,
70.1104650,-19.6714930,4.32,21763,
83.0531250,18.5942340,4.32,25945,
93.8445600,29.4980760,4.32,29696,
131.5939050,-13.5477200,4.32,43067,
142.9301250,22.9679710,4.32,46750,Alterf
180.7567050,-63.3129300,4.32,58758,
197.4970350,17.5294310,4.32,64241,Diadem
207.9566850,-32.9940890,4.32,67669,
222.9096150,-43.5753590,4.32,72683,
260.2069200,-12.8468750,4.32,84880,
112.0408050,8.9255300,4.33,36284,
169.5467700,31.5287830,4.33,,Alula Australis
193.2788700,-48.9433150,4.33,62867,
216.5450400,-45.3792760,4.33,70576,
258.8375400,-26.6028290,4.33,84405,Guniibuu
272.1450000,-63.6685530,4.33,88866,
274.9654650,36.0645470,4.33,89826,
9.2202000,33.7193440,4.34,2912,
9.6390300,29.3117510,4.34,3031,
17.7752550,55.1499010,4.34,5542,
86.1933450,-65.7355260,4.34,27100,
97.9640250,-23.4184220,4.34,31125,
125.1617250,-77.4844770,4.34,40888,
139.0503600,-57.5414730,4.34,45496,
144.2065800,-49.3550260,4.34,47175,
210.4312200,-45.6034210,4.34,68523,
234.5134800,-42.5673480,4.34,76552,
261.6286650,4.1403600,4.34,85355,
281.1931350,37.6051150,4.34,91971,
281.7552900,18.1815190,4.34,92161,
326.1279000,17.3500170,4.34,107348,
337.3825950,47.7068870,4.34,111022,
47.9073300,19.7266770,4.35,14838,Botein
72.6530100,8.9001760,4.35,22509,
98.7441000,-52.9756070,4.35,31407,
104.3191800,58.4227590,4.35,33449,
121.9825950,-68.6170620,4.35,39794,
132.1082100,5.8378120,4.35,43234,
186.7344900,28.2684230,4.35,60742,
229.4576700,-30.1486730,4.35,74857,
263.0537700,86.5864600,4.35,85822,Yildun
275.8067550,-61.4939010,4.35,90098,
289.0920600,38.1337310,4.35,94713,
326.2366950,-33.0257810,4.35,107380,
7.8858750,-62.9582180,4.36,2484,
10.8385050,-57.4630600,4.36,3405,
33.2499750,8.8467170,4.36,10324,
52.6436850,47.9952160,4.36,16335,
61.1737950,22.0819260,4.36,19038,
73.2236250,-5.4526950,4.36,22701,
78.3078300,-12.9412910,4.36,24327,
89.3842050,-35.2832800,4.36,28199,
104.0342700,-17.0542420,4.36,33347,
122.1485400,-2.9837860,4.36,39863,
211.5115500,-41.1796330,4.36,68862,
294.1803300,-1.2866010,4.36,96468,
0.4900800,-6.0140720,4.37,154,
94.1380650,-35.1405190,4.37,29807,
109.6770300,-24.9543750,4.37,35415,
165.0385800,-42.2258590,4.37,53773,
272.1895500,20.8145570,4.37,88886,
299.9340750,-35.2763050,4.37,98412,
197.4874650,-5.5390100,4.38,64238,
302.2221750,77.7114190,4.38,99255,
351.5116200,-20.6420140,4.38,115669,
353.2426800,-37.8182680,4.38,116231,
28.4115300,-46.3026690,4.39,8837,
57.3803550,65.5259720,4.39,17884,
83.7051600,9.4895790,4.39,26176,
88.5957900,20.2761740,4.39,27913,
95.9420250,4.5928650,4.39,30419,
120.5664000,2.3345710,4.39,39311,
151.9761300,9.9975080,4.39,49637,
225.7251600,2.0913030,4.39,73620,
253.5019650,10.1653590,4.39,82673,
260.2515150,-21.1129330,4.39,84893,
295.0241250,18.0138900,4.39,96757,Sham
295.2622500,17.4760410,4.39,96837,
319.9664400,-53.4494270,4.39,105319,
14.3016750,23.4176480,4.40,4463,
117.0215400,-25.9371690,4.40,38070,
122.2568250,-19.2450140,4.40,39906,
284.2376550,-67.2334950,4.40,93015,
329.4793950,-54.9925750,4.40,108431,
102.4638150,-53.6224490,4.41,32761,
107.7848850,30.2451630,4.41,34693,
215.7593400,-39.5118190,4.41,70300,
262.6846200,26.1106450,4.41,85693,Maasym
269.6256150,30.1892770,4.41,87998,
319.4794800,34.8968980,4.41,105138,
346.9743450,75.3874960,4.41,114222,
349.4758950,-9.1825130,4.41,115033,
349.7059950,-32.5320270,4.41,115102,
91.8930150,14.7684720,4.42,29038,
99.4725900,-18.2374780,4.42,31700,
108.3845550,-44.6397390,4.42,34922,
108.5633850,-26.3525070,4.42,34981,
123.5121450,-40.3478900,4.42,40326,
165.5824050,20.1798420,4.42,53954,
222.5722050,-27.9603710,4.42,72571,
236.6109000,7.3530730,4.42,77257,
270.4383300,1.3050760,4.42,88290,
335.8901250,52.2290460,4.42,110538,
351.3448950,23.4041010,4.42,115623,Alkarab
56.5355550,-12.1015890,4.43,17593,
63.8180550,-7.6528710,4.43,19849,Keid
74.3217000,53.7521010,4.43,23040,
288.4395300,39.1459680,4.43,94481,Aladfar
300.6644850,-27.7098450,4.43,98688,
305.9650650,32.1901720,4.43,100587,
310.8647250,15.0745810,4.43,102281,
311.9343150,-5.0277010,4.43,102624,
3.6600750,-18.9328660,4.44,1170,
12.1705950,7.5850790,4.44,3786,
64.1210700,-59.3021560,4.44,19921,
70.1405850,-41.8637520,4.44,21770,
94.9057800,59.0109640,4.44,30060,
113.5132650,-22.2960670,4.44,36795,
122.8395600,-39.6185450,4.44,40091,
124.6388700,-36.6592880,4.44,40706,
218.1544350,-50.4571570,4.44,71121,
292.1764050,24.6649050,4.44,95771,Anser
25.3578900,5.4876130,4.45,7884,
42.2725350,-32.4058980,4.45,13147,
78.0745950,-11.8692190,4.45,24244,
92.9849850,14.2087650,4.45,29426,
129.6893250,3.3414350,4.45,42402,Minchir
135.0225750,-41.2536050,4.45,44191,
158.8971000,-57.5576360,4.45,51849,
161.4463050,-80.5401880,4.45,52633,
169.1654250,-3.6516010,4.45,55084,
248.0341650,-21.4663900,4.45,80975,
288.8884350,73.3554680,4.45,94648,
293.5222950,7.3789410,4.45,96229,
37.2665550,67.4024740,4.46,11569,
58.5729300,-2.9547300,4.46,18255,
78.3228450,2.8612650,4.46,24331,
137.2179450,51.6046480,4.46,44901,
167.9145300,-22.8258470,4.46,54682,
182.0218200,-50.6612780,4.46,59173,
246.7960050,-47.5547860,4.46,80582,
343.1314050,-32.8755040,4.46,112948,
41.2757250,-18.5725630,4.47,12843,
50.0848350,29.0484580,4.47,15549,
74.6370900,1.7140160,4.47,23123,
97.0425450,-32.5800700,4.47,30788,
98.2259400,7.3329650,4.47,31216,
119.5601700,-49.2449120,4.47,38957,
136.2867750,-72.6027050,4.47,44599,
141.1635900,26.1823240,4.47,46146,
143.7060750,52.0514770,4.47,47006,
177.7862850,-45.1734700,4.47,57803,
218.6700000,29.7451300,4.47,71284,
224.2958250,-4.3464620,4.47,73165,
318.6200550,10.0069810,4.47,104858,
331.5287100,-39.5433530,4.47,109111,
11.1813000,48.2843640,4.48,3504,
60.2241900,-62.1592840,4.48,18744,
66.5864100,15.6182650,4.48,20713,
101.9652000,2.4121590,4.48,32578,
151.9845000,-0.3716370,4.48,49641,
230.8443750,-59.3207870,4.48,75323,
246.0257700,-20.0373270,4.48,80343,
345.9692250,3.8200450,4.48,113889,Fumalsamakah
346.6701750,-23.7431150,4.48,114119,
30.4896600,70.9070200,4.49,9480,
68.3773500,-29.7664920,4.49,21248,
100.9970550,13.2280170,4.49,32249,
108.1402500,-46.7593050,4.49,34834,
118.1610300,-38.8628120,4.49,38455,
151.8573150,35.2446930,4.49,49593,
220.1815200,16.4183240,4.49,71762,
294.1105800,50.2211030,4.49,96441,
316.7819550,-25.0058530,4.49,104234,
326.0356500,28.7426320,4.49,107310,
355.5116850,1.7800410,4.49,116928,
355.6805850,-14.5449050,4.49,116971,
359.9789100,-65.5771320,4.49,118322,
84.7964400,4.1214670,4.50,26594,
87.4567650,-56.1666630,4.50,27530,
131.6773050,-56.7697760,4.50,43105,
155.2283550,-56.0432200,4.50,50676,
176.9964300,20.2189310,4.50,57565,
206.8156500,17.4569060,4.50,67275,
303.9422400,27.8142420,4.50,99874,
317.3985300,-11.3716930,4.50,104459,
322.1808150,-21.8071800,4.50,106039,
332.0958300,-32.9884680,4.50,109285,
333.4696800,39.7149270,4.50,109754,
340.1284950,44.2763050,4.50,111944,
4.5819450,36.7852240,4.51,1473,
17.9151300,30.0896380,4.51,5586,
87.2935050,39.1810710,4.51,27483,
142.3113450,-35.9513350,4.51,46515,
144.8375850,-61.3280600,4.51,47391,
235.3877400,19.6704010,4.51,76852,
300.7044000,67.8735650,4.51,98702,
311.0094900,-51.9209710,4.51,102333,
324.2701200,-19.4660110,4.51,106723,
336.8329650,-64.9663540,4.51,110838,
358.5959700,57.4993820,4.51,117863,
41.9772000,29.2471180,4.52,13061,Lilii Borea
200.6581650,-60.9883930,4.52,65271,
201.0019200,-64.5356680,4.52,65387,
214.7774700,-13.3710950,4.52,69974,Khambalia
226.1114700,26.9476490,4.52,73745,
272.8073550,-45.9544180,4.52,89112,
290.4317550,-15.9550180,4.52,95176,
311.3381700,57.5797250,4.52,102431,
322.4870550,23.6388380,4.52,106140,
337.6219200,43.1233760,4.52,111104,
7.8891900,-62.9655610,4.53,2487,
12.4535100,41.0789110,4.53,3881,
90.0139500,-3.0742530,4.53,28413,
114.3421350,-34.9685300,4.53,37096,
213.3707700,51.7899650,4.53,69483,
261.6578400,-5.0865960,4.53,85365,
266.8901100,-27.8307880,4.53,87072,
311.8522350,36.4907170,4.53,102589,
348.1374000,49.4062070,4.53,114570,
79.5440250,33.3716130,4.54,24727,
98.7641100,-22.9647930,4.54,31416,
142.9955400,-1.1846640,4.54,46776,
143.5557600,36.3975580,4.54,46952,
143.6205450,69.8303430,4.54,46977,
222.8473950,19.1004600,4.54,72659,
228.0553800,-19.7917100,4.54,74392,
230.7889650,-36.8584890,4.54,75304,
299.2368000,-27.1698990,4.54,98162,
346.7510850,9.4094920,4.54,114144,
352.2887250,12.7605540,4.54,115919,
0.9349500,-17.3359880,4.55,301,
52.4781000,58.8787500,4.55,16281,
76.1016000,-35.4829780,4.55,23595,
105.0162150,76.9774080,4.55,33694,
112.4490900,12.0065640,4.55,36425,
148.0264950,54.0643320,4.55,48402,
233.9718900,-44.9583890,4.55,76371,
245.1590850,-24.1693200,4.55,80079,
272.0207400,-28.4570930,4.55,88839,
325.4797800,71.3114170,4.55,107119,
335.2564200,46.5365690,4.55,110351,
336.1291350,49.4763920,4.55,110609,
42.8784900,35.0597410,4.56,13328,
59.6864250,-61.4001850,4.56,18597,
88.3318500,27.6122620,4.56,27830,
136.6323750,38.4522150,4.56,44700,
168.8009550,23.0955020,4.56,54951,
216.5342850,-45.2214240,4.56,70574,
263.9149800,-46.5056840,4.56,86092,
313.0320150,27.0969790,4.56,103004,
316.6503900,47.6484030,4.56,104194,
54.2736600,-40.2745450,4.57,16870,
246.3539700,14.0332700,4.57,80463,Cujam
246.3963300,-23.4471780,4.57,80473,
265.4846700,72.1488430,4.57,86614,Dziban
283.6870200,22.6450760,4.57,92818,
287.0873400,-40.4967030,4.57,94005,
298.3653900,24.0796140,4.57,97886,
83.8465200,-4.8383580,4.58,26237,
147.9194700,-46.5476200,4.58,48374,
160.8845850,-60.5666190,4.58,52468,
198.0733800,-59.9205790,4.58,64425,
207.8580750,64.7232720,4.58,67627,
243.0758550,-27.9263720,4.58,79404,
264.4613100,-8.1187710,4.58,86284,
350.1593400,23.7403370,4.58,115250,Salm
10.3314900,-46.0850070,4.59,3245,
55.7086200,-37.3135180,4.59,17351,
57.5895300,71.3322660,4.59,17959,
81.7092900,3.0956740,4.59,25473,
130.0536000,64.3279360,4.59,42527,
142.2870750,-2.7689640,4.59,46509,
154.9031550,-55.0293050,4.59,50555,
168.1500750,-60.3176250,4.59,54751,
237.3985500,26.0683940,4.59,77512,
238.4029950,-25.3271420,4.59,77840,
281.0949150,39.6127210,4.59,91926,
294.1767900,-24.8836230,4.59,96465,
357.2314050,-28.1302680,4.59,117452,
64.5608400,50.2955020,4.60,20070,
151.2811200,-13.0646260,4.60,49402,
164.1793350,-37.1377650,4.60,53502,
221.3102550,16.9642800,4.60,72125,
231.3342750,-38.7336200,4.60,75501,
238.1685450,42.4515180,4.60,77760,
290.1670050,65.7145310,4.60,95081,
1.3339200,-5.7076180,4.61,443,
4.2729450,38.6816360,4.61,1366,
28.3889550,3.1875360,4.61,8833,
47.8224450,39.6115820,4.61,14817,
111.6785550,49.2115270,4.61,36145,
119.9668800,-18.3992280,4.61,39095,
233.5445700,-10.0645290,4.61,76219,
308.4757800,35.2508520,4.61,101474,
14.1664800,59.1810560,4.62,4422,Castula
59.9811750,-24.0162150,4.62,18673,
75.7739400,21.5899620,4.62,23497,
82.9827450,-7.3015370,4.62,25923,
137.0119950,-25.8585360,4.62,44824,
166.2542850,7.3360070,4.62,54182,
166.6352250,-62.4241130,4.62,54301,
173.6903250,-54.2640910,4.62,56480,
191.5947150,-56.4888150,4.62,62327,
193.6633350,-59.1467010,4.62,63007,
246.9507750,-8.3717310,4.62,80628,
270.1208700,-3.6902690,4.62,88175,
278.3757450,-42.3125100,4.62,90982,
284.0549250,4.2035950,4.62,92946,Alya
44.8030200,21.3404290,4.63,13914,
115.8849450,-28.4108850,4.63,37648,
118.2651600,-49.6130440,4.63,38500,
130.9182300,-7.2337300,4.63,42835,
138.9378300,-37.4131440,4.63,45448,
189.9689100,-39.9873020,4.63,61789,
205.1845050,54.6816340,4.63,66738,
224.3961450,65.9324600,4.63,73199,
237.7447800,-25.7512950,4.63,77635,
240.8839650,-57.7750640,4.63,78662,
277.8434400,-62.2783020,4.63,90797,
282.8002200,59.3883510,4.63,92512,
359.4397050,25.1414010,4.63,118131,
58.4279250,-24.6122300,4.64,18216,
73.7238600,10.1508330,4.64,22845,
90.9799350,20.1384520,4.64,28716,
206.6640600,-51.4327660,4.64,67234,
234.8444850,36.6358120,4.64,76669,
235.2975750,-44.6612050,4.64,76829,
252.4584450,-10.7830000,4.64,82369,
259.4177550,37.2914980,4.64,84606,
271.8265050,8.7338670,4.64,88765,
291.6295350,0.3385700,4.64,95585,
308.8272300,14.6742130,4.64,101589,
339.3434850,51.5451230,4.64,111674,
346.0455300,50.0520910,4.64,113919,
40.8629700,27.7071460,4.65,12719,
68.4621450,14.8444240,4.65,21273,
76.1422950,15.4041050,4.65,23607,
88.5248700,-63.0896270,4.65,27890,
109.5766500,-36.7339620,4.65,35363,
112.6775100,-30.9622810,4.65,36514,
113.8454100,-28.3693230,4.65,36917,
142.6764600,-40.4656220,4.65,,
156.8519700,-57.6388050,4.65,51192,
180.2182950,6.6143220,4.65,58590,
240.8036850,-49.2296950,4.65,78639,
17.8634100,21.0346500,4.66,5571,
27.3962700,-10.6864100,4.66,8497,
100.2444150,9.8957540,4.66,31978,
103.9059600,-20.1364970,4.66,33302,
109.1458050,-27.8811790,4.66,35205,
130.8214650,21.4685010,4.66,42806,Asellus Borealis
136.4099100,-70.5384970,4.66,44626,
163.4947200,43.1899560,4.66,53295,
189.8115300,-7.9955640,4.66,61740,
190.6478700,-48.8131090,4.66,62012,
234.9415800,-34.4119260,4.66,76705,
271.2551100,-29.5800870,4.66,88567,
274.5132900,-27.0426410,4.66,89678,
275.9149350,-8.9343830,4.66,90135,
300.2751900,27.7535730,4.66,98543,
18.4372800,24.5837130,4.67,5742,
52.3418400,49.5089480,4.67,16244,
63.7221450,40.4836710,4.67,19811,
69.8187450,15.9179770,4.67,21683,
91.5388500,-14.9352540,4.67,28910,
123.0530250,17.6477710,4.67,40167,Tegmine
137.7291150,63.5136330,4.67,45075,
270.0142350,16.7509190,4.67,88128,
277.2993900,-14.5658130,4.67,90595,
281.0847600,39.6701230,4.67,91919,
293.0872350,69.6611750,4.67,96100,Alsafi
315.3227550,-32.2577670,4.67,103738,
23.4829200,59.2320400,4.68,7294,
28.7335800,-67.6473030,4.68,8928,
31.1226600,-29.2968190,4.68,9677,
44.6902800,39.6627280,4.68,13879,
134.0802900,-52.7234750,4.68,43878,
144.6136950,4.6492930,4.68,47310,
150.0533550,8.0442230,4.68,49029,
159.6800550,31.9762370,4.68,52098,
202.9911900,-6.2558160,4.68,66006,
203.6137500,49.0159730,4.68,66234,
245.0867850,-78.6957450,4.68,80047,
294.8441850,30.1533210,4.68,96683,
324.4379550,-7.8542010,4.68,106786,Bunda
340.8968100,-18.8303750,4.68,112211,
66.6515550,14.7137820,4.69,20732,
79.7849250,40.0990510,4.69,24813,
114.5751900,-25.3648040,4.69,37173,
117.0841200,-47.0777220,4.69,38089,
120.3055650,-1.3926080,4.69,39211,
159.6875100,-59.1829970,4.69,52102,
191.4082500,-60.9813180,4.69,62268,
325.5235950,51.1896220,4.69,107136,Azelfafage
330.8322900,-56.7859770,4.69,108870,
353.7689850,-42.6150750,4.69,116389,
80.1121650,-21.2397630,4.70,24927,
174.1704750,-9.8022470,4.70,56633,
175.0533150,-34.7446600,4.70,56922,
253.4988600,-42.3620250,4.70,82671,
280.5684450,-9.0525490,4.70,91726,
298.9597650,-26.2995060,4.70,98066,Terebellum
317.5854150,10.1315790,4.70,104521,
343.6018350,84.3461770,4.70,113116,
353.3192700,-20.9145040,4.70,116247,
44.9287500,8.9073650,4.71,13954,
52.3433700,-62.9375270,4.71,16245,
73.1331750,14.2506420,4.71,22667,
76.3777950,-57.4727040,4.71,23693,
82.4332500,-1.0922390,4.71,25737,
83.1819750,32.1920220,4.71,25984,
140.3733000,-25.9654390,4.71,45902,
140.8010850,-28.8338730,4.71,46026,
176.1907350,-18.3506740,4.71,57283,
196.5696300,-48.4632890,4.71,63945,
209.4121350,-63.6866960,4.71,68191,
298.5620100,8.4614530,4.71,97938,Libertas
319.4844900,-32.1725390,4.71,105140,
347.4787350,-22.4576110,4.71,114375,
21.4831200,68.1300120,4.72,6692,
80.4406200,-0.3824650,4.72,25044,
87.7601250,37.3055730,4.72,27639,
92.5746300,-54.9686450,4.72,29276,
122.8179450,-12.9269990,4.72,40084,
141.8266500,-22.3437830,4.72,46371,
156.4784250,33.7961200,4.72,51056,
157.5837150,-71.9927930,4.72,51438,
158.3079750,40.4255600,4.72,51658,
181.0801200,-63.1657110,4.72,58867,
185.1792900,17.7928680,4.72,60202,
199.3856850,40.5726080,4.72,64844,
240.6995100,46.0367050,4.72,78592,
259.1528550,-0.4452970,4.72,84514,
325.6645950,-18.8663230,4.72,107188,
36.4059000,50.2786310,4.73,11313,
103.6609800,13.1778270,4.73,33202,
122.8578900,-42.9872780,4.73,40096,
165.4569750,-2.4845850,4.73,53907,
241.6226400,-45.1731850,4.73,78914,
242.2429350,36.4909440,4.73,79119,
313.1634750,-8.9833180,4.73,103045,
7.9430850,54.5222890,4.74,2505,
19.8666450,27.2640590,4.74,6193,
38.0217900,-15.2446770,4.74,11783,
39.9498900,-42.8916700,4.74,12413,
49.9969350,65.6522920,4.74,15520,
52.6544100,-5.0751450,4.74,16341,
122.2531950,-61.3024290,4.74,39903,
130.3047300,-47.3171250,4.74,42624,
135.6363000,67.6296190,4.74,44390,
199.6014450,-18.3111960,4.74,64924,
212.4786300,-53.4389460,4.74,69191,
237.8163000,20.9779190,4.74,77661,
269.9481450,-23.8161330,4.74,88116,
285.7786050,-42.0951050,4.74,93542,
292.9430100,34.4529680,4.74,96052,
314.9564700,47.5209510,4.74,103632,
330.8285100,-2.1553630,4.74,108874,
354.4624050,-45.4923510,4.74,116602,
108.6589200,-48.2719270,4.75,35020,
177.0604500,-66.8149100,4.75,57581,
208.3022550,-31.9276120,4.75,67786,
214.0415850,51.3672310,4.75,69713,
235.4866650,-19.6788280,4.75,76880,
235.6709250,-34.7104070,4.75,76945,
308.8950450,-60.5817490,4.75,101612,
349.6560000,68.1114450,4.75,115088,
7.8539100,-48.8035140,4.76,2472,
42.6188250,-75.0669470,4.76,13244,
42.7596750,-21.0040190,4.76,13288,Angetenar
88.1101650,1.8551340,4.76,27750,
94.7115750,69.3197870,4.76,29997,
119.4171150,-30.3345700,4.76,38901,
145.3208700,-23.5915140,4.76,47522,
160.5588900,-64.4664260,4.76,52370,
169.7829600,38.1855570,4.76,55266,
186.0062100,51.5622570,4.76,60485,
194.7310200,17.4094460,4.76,63355,
201.8631900,-15.9735780,4.76,65639,
207.9478200,34.4442400,4.76,67665,
215.6545650,-58.4591170,4.76,70264,
260.4979650,-67.7706680,4.76,84969,
265.0991400,-49.4155870,4.76,86486,
289.0543350,21.3904280,4.76,94703,
